Customer ID,Recency,Frequency,Monetary,Recency_score,Frequency_score,Monetary_score,RFM_SCORE,Segment
17159,20,101,1491,4,4,4,444,Loyal Customers
17160,30,229,3424,4,5,5,455,Loyal Customers
17162,27,104,1662,4,4,4,444,Loyal Customers
17163,20,5,292,4,1,2,412,Promising
17164,31,144,2407,4,5,5,455,Loyal Customers
17165,283,10,155,1,1,1,111,Hibernating
17166,37,12,202,3,1,1,311,About to Sleep
17169,56,54,809,3,3,3,333,Need Attention
17171,288,16,219,1,2,1,121,Hibernating
17172,77,15,310,2,2,2,222,Hibernating
17173,4,86,3737,5,4,5,545,Champions
17174,216,4,58,1,1,1,111,Hibernating
17175,43,63,1415,3,4,4,344,Loyal Customers
17176,200,15,300,1,2,2,122,Hibernating
17179,177,80,669,2,4,3,243,At Risk
17180,55,125,720,3,5,3,353,Loyal Customers
17181,56,23,227,3,2,1,321,About to Sleep
17183,6,73,3322,5,4,5,545,Champions
17186,45,2,144,3,1,1,311,About to Sleep
17187,225,10,197,1,1,1,111,Hibernating
17188,10,84,2448,5,4,5,545,Champions
17189,105,60,354,2,4,2,242,At Risk
17190,57,19,438,3,2,2,322,About to Sleep
17191,27,236,1972,4,5,4,454,Loyal Customers
17193,34,32,1679,3,3,4,334,Need Attention
17194,272,29,246,1,2,2,122,Hibernating
17197,28,29,1003,4,2,4,424,Potential Loyalists
17198,22,96,640,4,4,3,443,Loyal Customers
17201,52,38,270,3,3,2,332,Need Attention
17203,34,148,3498,3,5,5,355,Loyal Customers
17204,174,57,1538,2,3,4,234,At Risk
17205,52,13,381,3,1,2,312,About to Sleep
17206,52,7,200,3,1,1,311,About to Sleep
17211,25,211,2202,4,5,5,455,Loyal Customers
17212,252,4,225,1,1,1,111,Hibernating
17213,39,157,2695,3,5,5,355,Loyal Customers
17214,59,101,996,3,4,4,344,Loyal Customers
17217,233,9,108,1,1,1,111,Hibernating
17218,3,271,1805,5,5,4,554,Champions
17219,30,25,103,4,2,1,421,Potential Loyalists
17220,23,467,2948,4,5,5,455,Loyal Customers
17221,6,62,302,5,4,2,542,Champions
17222,64,27,316,3,2,2,322,About to Sleep
17223,309,48,389,1,3,2,132,At Risk
17226,307,21,384,1,2,2,122,Hibernating
17227,17,47,917,4,3,4,434,Potential Loyalists
17228,14,208,1790,4,5,4,454,Loyal Customers
17229,95,47,295,2,3,2,232,At Risk
17230,263,69,3613,1,4,5,145,At Risk
17231,11,531,2833,5,5,5,555,Champions
17232,1,35,401,5,3,2,532,Potential Loyalists
17233,34,25,180,3,2,1,321,About to Sleep
17234,181,14,141,1,1,1,111,Hibernating
17235,24,29,535,4,2,3,423,Potential Loyalists
17236,11,105,868,5,4,3,543,Champions
17237,10,19,304,5,2,2,522,Potential Loyalists
17238,1,555,3439,5,5,5,555,Champions
17239,311,15,373,1,2,2,122,Hibernating
17242,107,40,1121,2,3,4,234,At Risk
17243,0,387,8322,5,5,5,555,Champions
17244,52,31,943,3,3,4,334,Need Attention
17245,203,9,167,1,1,1,111,Hibernating
17247,14,54,252,4,3,2,432,Potential Loyalists
17248,119,69,282,2,4,2,242,At Risk
17250,2,56,350,5,3,2,532,Potential Loyalists
17251,361,37,248,1,3,2,132,At Risk
17252,115,86,304,2,4,2,242,At Risk
17253,17,18,166,4,2,1,421,Potential Loyalists
17254,3,111,206,5,4,1,541,Champions
17255,39,74,251,3,4,2,342,Loyal Customers
17256,106,16,231,2,2,1,221,Hibernating
17259,147,116,520,2,4,3,243,At Risk
17262,51,12,1248,3,1,4,314,About to Sleep
17263,207,23,49,1,2,1,121,Hibernating
17265,137,122,482,2,5,3,253,Can't Loose
17266,1,73,253,5,4,2,542,Champions
17267,126,37,299,2,3,2,232,At Risk
17268,106,6,762,2,1,3,213,Hibernating
17272,41,114,2111,3,4,5,345,Loyal Customers
17274,34,25,95,3,2,1,321,About to Sleep
17277,226,69,1027,1,4,4,144,At Risk
17278,240,15,239,1,2,2,122,Hibernating
17279,56,9,183,3,1,1,311,About to Sleep
17282,129,89,1638,2,4,4,244,At Risk
17284,59,291,1496,3,5,4,354,Loyal Customers
17286,20,44,128,4,3,1,431,Potential Loyalists
17287,25,122,983,4,5,4,454,Loyal Customers
17288,8,140,1356,5,5,4,554,Champions
17289,30,104,876,4,4,3,443,Loyal Customers
17290,2,96,460,5,4,2,542,Champions
17291,307,1,550,1,1,3,113,Hibernating
17293,7,132,1791,5,5,4,554,Champions
17295,27,68,509,4,4,3,443,Loyal Customers
17297,16,49,103,4,3,1,431,Potential Loyalists
17298,100,30,479,2,3,3,233,At Risk
17299,10,55,631,5,3,3,533,Potential Loyalists
17301,20,59,134,4,4,1,441,Loyal Customers
17302,13,79,1093,4,4,4,444,Loyal Customers
17303,360,53,218,1,3,1,131,At Risk
17306,9,66,8602,5,4,5,545,Champions
17309,94,12,76,2,1,1,211,Hibernating
17311,77,55,1358,2,3,4,234,At Risk
17312,137,14,635,2,1,3,213,Hibernating
17313,30,24,2319,4,2,5,425,Potential Loyalists
17314,23,131,2475,4,5,5,455,Loyal Customers
17315,0,471,6020,5,5,5,555,Champions
17317,45,9,2598,3,1,5,315,About to Sleep
17320,99,73,1163,2,4,4,244,At Risk
17321,7,99,609,5,4,3,543,Champions
17323,14,195,810,4,5,3,453,Loyal Customers
17324,16,49,967,4,3,4,434,Potential Loyalists
17325,279,6,93,1,1,1,111,Hibernating
17329,13,33,505,4,3,3,433,Potential Loyalists
17330,21,6,362,4,1,2,412,Promising
17331,122,1,175,2,1,1,211,Hibernating
17333,84,28,485,2,2,3,223,Hibernating
17334,301,11,304,1,1,2,112,Hibernating
17337,150,521,1683,2,5,4,254,Can't Loose
17338,16,721,6072,4,5,5,455,Loyal Customers
17339,93,9,241,2,1,2,212,Hibernating
17340,28,407,12200,4,5,5,455,Loyal Customers
17341,155,157,598,2,5,3,253,Can't Loose
17343,354,17,183,1,2,1,121,Hibernating
17344,45,31,137,3,3,1,331,Need Attention
17345,14,83,473,4,4,3,443,Loyal Customers
17346,2,483,2367,5,5,5,555,Champions
17347,85,1,228,2,1,1,211,Hibernating
17348,13,213,1052,4,5,4,454,Loyal Customers
17349,178,8,94,2,1,1,211,Hibernating
17350,7,70,1252,5,4,4,544,Champions
17351,35,27,571,3,2,3,323,About to Sleep
17353,128,8,1736,2,1,4,214,Hibernating
17354,49,16,1389,3,2,4,324,About to Sleep
17356,310,19,169,1,2,1,121,Hibernating
17357,23,44,357,4,3,2,432,Potential Loyalists
17358,302,58,330,1,4,2,142,At Risk
17359,10,15,120,5,2,1,521,Potential Loyalists
17360,16,125,501,4,5,3,453,Loyal Customers
17361,48,29,472,3,2,3,323,About to Sleep
17362,238,35,296,1,3,2,132,At Risk
17364,-1,406,4261,5,5,5,555,Champions
17365,11,465,4567,5,5,5,555,Champions
17367,237,33,147,1,3,1,131,At Risk
17368,22,107,1828,4,4,4,444,Loyal Customers
17370,71,33,433,2,3,2,232,At Risk
17371,16,86,371,4,4,2,442,Loyal Customers
17372,39,251,1200,3,5,4,354,Loyal Customers
17373,39,57,617,3,3,3,333,Need Attention
17374,217,28,475,1,2,3,123,Hibernating
17375,198,69,367,1,4,2,142,At Risk
17376,69,24,191,3,2,1,321,About to Sleep
17377,22,404,3856,4,5,5,455,Loyal Customers
17379,10,78,347,5,4,2,542,Champions
17381,7,109,20229,5,4,5,545,Champions
17382,64,2,65,3,1,1,311,About to Sleep
17383,3,49,167,5,3,1,531,Potential Loyalists
17384,18,15,330,4,2,2,422,Potential Loyalists
17385,13,45,229,4,3,1,431,Potential Loyalists
17386,6,28,2675,5,2,5,525,Potential Loyalists
17387,18,76,709,4,4,3,443,Loyal Customers
17388,76,15,1252,2,2,4,224,Hibernating
17389,-1,213,31754,5,5,5,555,Champions
17391,162,3,507,2,1,3,213,Hibernating
17392,305,56,384,1,3,2,132,At Risk
17394,218,4,201,1,1,1,111,Hibernating
17396,38,27,7325,3,2,5,325,About to Sleep
17397,21,89,631,4,4,3,443,Loyal Customers
17398,113,38,631,2,3,3,233,At Risk
17400,125,206,1978,2,5,4,254,Can't Loose
17402,3,59,2608,5,4,5,545,Champions
17403,35,32,243,3,3,2,332,Need Attention
17404,3,198,31834,5,5,5,555,Champions
17405,0,82,1001,5,4,4,544,Champions
17406,332,111,2126,1,4,5,145,At Risk
17408,162,2,31,2,1,1,211,Hibernating
17409,183,13,763,1,1,3,113,Hibernating
17410,15,64,1189,4,4,4,444,Loyal Customers
17411,11,41,760,5,3,3,533,Potential Loyalists
17412,1,66,1225,5,4,4,544,Champions
17414,42,6,777,3,1,3,313,About to Sleep
17415,78,14,500,2,1,3,213,Hibernating
17416,28,269,6780,4,5,5,455,Loyal Customers
17418,41,30,450,3,3,2,332,Need Attention
17419,10,206,4143,5,5,5,555,Champions
17420,49,30,582,3,3,3,333,Need Attention
17422,15,117,1933,4,4,4,444,Loyal Customers
17423,45,26,692,3,2,3,323,About to Sleep
17425,18,43,741,4,3,3,433,Potential Loyalists
17426,7,271,4938,5,5,5,555,Champions
17427,70,2,100,3,1,1,311,About to Sleep
17428,-1,328,17118,5,5,5,555,Champions
17429,127,39,509,2,3,3,233,At Risk
17430,31,14,259,4,1,2,412,Promising
17431,312,43,383,1,3,2,132,At Risk
17432,17,48,342,4,3,2,432,Potential Loyalists
17433,87,54,272,2,3,2,232,At Risk
17434,1,134,2309,5,5,5,555,Champions
17436,0,9,212,5,1,1,511,New Customers
17438,252,17,378,1,2,2,122,Hibernating
17440,155,5,185,2,1,1,211,Hibernating
17442,35,135,2190,3,5,5,355,Loyal Customers
17443,218,1,534,1,1,3,113,Hibernating
17444,146,135,2874,2,5,5,255,Can't Loose
17446,175,9,119,2,1,1,211,Hibernating
17447,39,36,530,3,3,3,333,Need Attention
17449,1,276,2372,5,5,5,555,Champions
17450,7,336,194246,5,5,5,555,Champions
17451,0,100,1671,5,4,4,544,Champions
17453,16,19,477,4,2,3,423,Potential Loyalists
17454,191,61,482,1,4,3,143,At Risk
17455,202,8,127,1,1,1,111,Hibernating
17456,364,17,245,1,2,2,122,Hibernating
17457,125,19,1729,2,2,4,224,Hibernating
17458,14,54,289,4,3,2,432,Potential Loyalists
17459,42,111,616,3,4,3,343,Loyal Customers
17460,93,29,605,2,2,3,223,Hibernating
17461,21,106,685,4,4,3,443,Loyal Customers
17462,59,27,663,3,2,3,323,About to Sleep
17463,15,208,1761,4,5,4,454,Loyal Customers
17464,157,9,285,2,1,2,212,Hibernating
17466,9,41,742,5,3,3,533,Potential Loyalists
17468,9,5,137,5,1,1,511,New Customers
17469,15,88,1821,4,4,4,444,Loyal Customers
17470,43,78,1089,3,4,4,344,Loyal Customers
17472,190,174,599,1,5,3,153,Can't Loose
17475,78,14,189,2,1,1,211,Hibernating
17480,76,29,501,2,2,3,223,Hibernating
17481,2,82,1215,5,4,4,544,Champions
17483,64,21,404,3,2,2,322,About to Sleep
17486,260,24,386,1,2,2,122,Hibernating
17489,57,29,369,3,2,2,322,About to Sleep
17490,-1,76,2061,5,4,5,545,Champions
17491,0,109,3499,5,4,5,545,Champions
17492,247,12,370,1,1,2,112,Hibernating
17495,6,27,485,5,2,3,523,Potential Loyalists
17496,357,10,267,1,1,2,112,Hibernating
17498,74,17,264,2,2,2,222,Hibernating
17499,288,40,602,1,3,3,133,At Risk
17500,16,5,1137,4,1,4,414,Promising
17501,219,18,281,1,2,2,122,Hibernating
17502,8,28,678,5,2,3,523,Potential Loyalists
17503,1,38,545,5,3,3,533,Potential Loyalists
17504,205,127,2931,1,5,5,155,Can't Loose
17505,160,52,1124,2,3,4,234,At Risk
17506,74,14,296,2,1,2,212,Hibernating
17507,260,88,555,1,4,3,143,At Risk
17508,279,22,377,1,2,2,122,Hibernating
17509,56,364,5986,3,5,5,355,Loyal Customers
17510,23,20,301,4,2,2,422,Potential Loyalists
17511,1,963,90741,5,5,5,555,Champions
17512,27,105,2872,4,4,5,445,Loyal Customers
17513,71,6,511,2,1,3,213,Hibernating
17514,127,40,187,2,3,1,231,At Risk
17515,30,87,591,4,4,3,443,Loyal Customers
17516,14,135,686,4,5,3,453,Loyal Customers
17517,307,11,148,1,1,1,111,Hibernating
17519,16,82,1811,4,4,4,444,Loyal Customers
17520,52,30,532,3,3,3,333,Need Attention
17521,28,45,710,4,3,3,433,Potential Loyalists
17522,0,73,1036,5,4,4,544,Champions
17523,10,33,634,5,3,3,533,Potential Loyalists
17524,360,6,142,1,1,1,111,Hibernating
17525,358,9,417,1,1,2,112,Hibernating
17526,3,19,1186,5,2,4,524,Potential Loyalists
17527,52,47,917,3,3,4,334,Need Attention
17528,0,253,3506,5,5,5,555,Champions
17530,0,390,2168,5,5,5,555,Champions
17531,189,14,288,1,1,2,112,Hibernating
17534,52,9,219,3,1,1,311,About to Sleep
17535,279,13,161,1,1,1,111,Hibernating
17536,176,3,75,2,1,1,211,Hibernating
17537,28,74,847,4,4,3,443,Loyal Customers
17538,24,9,94,4,1,1,411,Promising
17540,23,25,568,4,2,3,423,Potential Loyalists
17542,268,25,158,1,2,1,121,Hibernating
17545,42,141,567,3,5,3,353,Loyal Customers
17548,232,5,101,1,1,1,111,Hibernating
17549,22,6,145,4,1,1,411,Promising
17550,196,42,243,1,3,2,132,At Risk
17551,358,39,270,1,3,2,132,At Risk
17552,59,49,910,3,3,4,334,Need Attention
17553,128,2,1487,2,1,4,214,Hibernating
17554,0,88,1920,5,4,4,544,Champions
17555,18,105,425,4,4,2,442,Loyal Customers
17556,204,6,154,1,1,1,111,Hibernating
17557,13,34,526,4,3,3,433,Potential Loyalists
17560,93,26,842,2,2,3,223,Hibernating
17561,18,45,140,4,3,1,431,Potential Loyalists
17562,13,63,1092,4,4,4,444,Loyal Customers
17564,23,49,426,4,3,2,432,Potential Loyalists
17566,7,142,790,5,5,3,553,Champions
17567,6,165,4266,5,5,5,555,Champions
17569,331,29,325,1,2,2,122,Hibernating
17571,49,271,1275,3,5,4,354,Loyal Customers
17572,70,12,220,3,1,1,311,About to Sleep
17573,28,25,369,4,2,2,422,Potential Loyalists
17574,241,8,182,1,1,1,111,Hibernating
17576,7,402,3338,5,5,5,555,Champions
17578,217,5,141,1,1,1,111,Hibernating
17579,3,50,421,5,3,2,532,Potential Loyalists
17580,251,45,187,1,3,1,131,At Risk
17581,-1,439,10810,5,5,5,555,Champions
17582,235,29,158,1,2,1,121,Hibernating
17584,6,35,1227,5,3,4,534,Potential Loyalists
17585,108,208,1013,2,5,4,254,Can't Loose
17588,99,23,1228,2,2,4,224,Hibernating
17589,59,253,2266,3,5,5,355,Loyal Customers
17590,1,196,1359,5,5,4,554,Champions
17591,72,157,2126,2,5,5,255,Can't Loose
17593,2,212,3825,5,5,5,555,Champions
17594,84,50,972,2,3,4,234,At Risk
17595,11,82,342,5,4,2,542,Champions
17596,22,265,2664,4,5,5,455,Loyal Customers
17597,212,55,2024,1,3,5,135,At Risk
17600,16,13,155,4,1,1,411,Promising
17601,238,9,111,1,1,1,111,Hibernating
17602,1,551,4777,5,5,5,555,Champions
17603,77,11,391,2,1,2,212,Hibernating
17604,216,63,281,1,4,2,142,At Risk
17608,32,56,162,3,3,1,331,Need Attention
17609,39,233,970,3,5,4,354,Loyal Customers
17611,6,567,3667,5,5,5,555,Champions
17612,52,135,1977,3,5,4,354,Loyal Customers
17613,21,306,4390,4,5,5,455,Loyal Customers
17614,56,98,332,3,4,2,342,Loyal Customers
17615,129,14,321,2,1,2,212,Hibernating
17616,172,3,570,2,1,3,213,Hibernating
17618,4,67,900,5,4,3,543,Champions
17619,311,74,170,1,4,1,141,At Risk
17620,58,4,80,3,1,1,311,About to Sleep
17621,20,26,1369,4,2,4,424,Potential Loyalists
17623,31,33,512,4,3,3,433,Potential Loyalists
17624,13,50,818,4,3,3,433,Potential Loyalists
17625,17,306,1842,4,5,4,454,Loyal Customers
17628,80,5,74,2,1,1,211,Hibernating
17629,4,123,1755,5,5,4,554,Champions
17630,168,26,487,2,2,3,223,Hibernating
17631,0,39,506,5,3,3,533,Potential Loyalists
17633,30,70,1286,4,4,4,444,Loyal Customers
17634,35,296,2186,3,5,5,355,Loyal Customers
17636,18,20,274,4,2,2,422,Potential Loyalists
17637,30,35,529,4,3,3,433,Potential Loyalists
17639,275,7,104,1,1,1,111,Hibernating
17640,85,5,620,2,1,3,213,Hibernating
17642,118,40,691,2,3,3,233,At Risk
17643,372,8,97,1,1,1,111,Hibernating
17644,0,157,2824,5,5,5,555,Champions
17646,218,51,980,1,3,4,134,At Risk
17647,64,7,129,3,1,1,311,About to Sleep
17648,59,91,1749,3,4,4,344,Loyal Customers
17649,137,52,842,2,3,3,233,At Risk
17650,20,8,163,4,1,1,411,Promising
17651,10,232,3823,5,5,5,555,Champions
17652,24,259,4737,4,5,5,455,Loyal Customers
17653,35,44,1185,3,3,4,334,Need Attention
17654,276,22,104,1,2,1,121,Hibernating
17655,9,91,2594,5,4,5,545,Champions
17656,72,82,1635,2,4,4,244,At Risk
17658,24,19,588,4,2,3,423,Potential Loyalists
17659,16,158,2921,4,5,5,455,Loyal Customers
17660,140,38,158,2,3,1,231,At Risk
17663,24,86,1761,4,4,4,444,Loyal Customers
17664,17,43,583,4,3,3,433,Potential Loyalists
17666,2,18,721,5,2,3,523,Potential Loyalists
17667,65,116,1993,3,4,4,344,Loyal Customers
17668,0,15,340,5,2,2,522,Potential Loyalists
17669,41,68,3384,3,4,5,345,Loyal Customers
17670,226,11,203,1,1,1,111,Hibernating
17671,14,53,1552,4,3,4,434,Potential Loyalists
17672,49,110,3133,3,4,5,345,Loyal Customers
17673,0,218,1492,5,5,4,554,Champions
17674,73,27,545,2,2,3,223,Hibernating
17675,0,705,20092,5,5,5,555,Champions
17676,3,77,1343,5,4,4,544,Champions
17677,0,303,16238,5,5,5,555,Champions
17678,262,16,292,1,2,2,122,Hibernating
17679,51,30,1979,3,3,4,334,Need Attention
17680,22,11,181,4,1,1,411,Promising
17682,9,118,2426,5,4,5,545,Champions
17684,42,15,231,3,2,1,321,About to Sleep
17685,15,127,3098,4,5,5,455,Loyal Customers
17686,6,286,5592,5,5,5,555,Champions
17690,29,252,4613,4,5,5,455,Loyal Customers
17691,357,19,280,1,2,2,122,Hibernating
17692,126,46,722,2,3,3,233,At Risk
17693,136,16,194,2,2,1,221,Hibernating
17694,140,15,274,2,2,2,222,Hibernating
17695,130,35,754,2,3,3,233,At Risk
17696,37,115,2230,3,4,5,345,Loyal Customers
17697,235,19,327,1,2,2,122,Hibernating
17698,259,8,151,1,1,1,111,Hibernating
17700,15,142,2465,4,5,5,455,Loyal Customers
17701,251,24,409,1,2,2,122,Hibernating
17702,29,74,1781,4,4,4,444,Loyal Customers
17703,34,55,779,3,3,3,333,Need Attention
17704,167,31,868,2,3,3,233,At Risk
17705,2,103,1785,5,4,4,544,Champions
17706,3,382,10322,5,5,5,555,Champions
17707,184,5,151,1,1,1,111,Hibernating
17708,186,34,246,1,3,2,132,At Risk
17709,168,7,132,2,1,1,211,Hibernating
17711,9,23,374,5,2,2,522,Potential Loyalists
17712,43,29,509,3,2,3,323,About to Sleep
17714,319,10,152,1,1,1,111,Hibernating
17715,199,1,326,1,1,2,112,Hibernating
17716,21,245,5567,4,5,5,455,Loyal Customers
17718,231,6,137,1,1,1,111,Hibernating
17719,36,274,5288,3,5,5,355,Loyal Customers
17720,25,50,1172,4,3,4,434,Potential Loyalists
17722,95,115,2382,2,4,5,245,At Risk
17723,126,10,3273,2,1,5,215,Hibernating
17724,70,40,1014,3,3,4,334,Need Attention
17725,15,192,3350,4,5,5,455,Loyal Customers
17727,14,66,1029,4,4,4,444,Loyal Customers
17728,2,165,2791,5,5,5,555,Champions
17730,2,218,5228,5,5,5,555,Champions
17731,78,67,1204,2,4,4,244,At Risk
17732,371,18,292,1,2,2,122,Hibernating
17733,37,35,674,3,3,3,333,Need Attention
17734,52,43,680,3,3,3,333,Need Attention
17735,1,690,12781,5,5,5,555,Champions
17736,8,25,366,5,2,2,522,Potential Loyalists
17737,8,10,164,5,1,1,511,New Customers
17738,18,97,1829,4,4,4,444,Loyal Customers
17739,10,47,2769,5,3,5,535,Potential Loyalists
17742,112,15,345,2,2,2,222,Hibernating
17744,2,136,2272,5,5,5,555,Champions
17746,239,6,107,1,1,1,111,Hibernating
17747,111,1,71,2,1,1,211,Hibernating
17749,177,35,656,2,3,3,233,At Risk
17750,4,184,1646,5,5,4,554,Champions
17752,358,1,80,1,1,1,111,Hibernating
17754,-1,89,1622,5,4,4,544,Champions
17757,0,740,5171,5,5,5,555,Champions
17758,18,404,3210,4,5,5,455,Loyal Customers
17759,16,90,773,4,4,3,443,Loyal Customers
17760,20,25,276,4,2,2,422,Potential Loyalists
17761,31,19,701,4,2,3,423,Potential Loyalists
17763,262,1,15,1,1,1,111,Hibernating
17764,49,71,737,3,4,3,343,Loyal Customers
17765,157,56,336,2,3,2,232,At Risk
17767,14,21,262,4,2,2,422,Potential Loyalists
17768,7,98,2028,5,4,5,545,Champions
17769,11,304,3788,5,5,5,555,Champions
17770,197,38,1126,1,3,4,134,At Risk
17771,55,54,213,3,3,1,331,Need Attention
17772,9,50,143,5,3,1,531,Potential Loyalists
17774,95,153,1122,2,5,4,254,Can't Loose
17775,253,3,55,1,1,1,111,Hibernating
17777,23,190,546,4,5,3,453,Loyal Customers
17779,20,81,610,4,4,3,443,Loyal Customers
17781,158,12,179,2,1,1,211,Hibernating
17783,71,67,249,2,4,2,242,At Risk
17785,52,13,125,3,1,1,311,About to Sleep
17786,84,68,229,2,4,1,241,At Risk
17787,151,128,1751,2,5,4,254,Can't Loose
17788,72,5,1116,2,1,4,214,Hibernating
17789,280,14,217,1,1,1,111,Hibernating
17790,25,189,1852,4,5,4,454,Loyal Customers
17791,28,10,101,4,1,1,411,Promising
17793,24,52,271,4,3,2,432,Potential Loyalists
17795,178,45,318,2,3,2,232,At Risk
17796,39,81,639,3,4,3,343,Loyal Customers
17797,21,111,722,4,4,3,443,Loyal Customers
17799,21,404,2826,4,5,5,455,Loyal Customers
17800,36,103,1136,3,4,4,344,Loyal Customers
17802,81,140,1215,2,5,4,254,Can't Loose
17805,72,10,508,2,1,3,213,Hibernating
17806,10,43,531,5,3,3,533,Potential Loyalists
17809,15,61,5390,4,4,5,445,Loyal Customers
17811,3,828,7322,5,5,5,555,Champions
17812,11,133,626,5,5,3,553,Champions
17813,13,348,1501,4,5,4,454,Loyal Customers
17816,35,17,29,3,2,1,321,About to Sleep
17817,3,33,368,5,3,2,532,Potential Loyalists
17819,70,48,3684,3,3,5,335,Need Attention
17824,50,13,296,3,1,2,312,About to Sleep
17827,4,215,1874,5,5,4,554,Champions
17828,21,67,1790,4,4,4,444,Loyal Customers
17829,297,30,875,1,3,3,133,At Risk
17830,0,23,386,5,2,2,522,Potential Loyalists
17831,32,2,34,3,1,1,311,About to Sleep
17832,48,61,124,3,4,1,341,Loyal Customers
17835,1,59,317,5,4,2,542,Champions
17836,46,24,102,3,2,1,321,About to Sleep
17837,41,162,1450,3,5,4,354,Loyal Customers
17838,25,117,2680,4,4,5,445,Loyal Customers
17839,41,52,296,3,3,2,332,Need Attention
17841,0,7676,36277,5,5,5,555,Champions
17843,302,37,181,1,3,1,131,At Risk
17844,105,5,50,2,1,1,211,Hibernating
17846,84,1,2033,2,1,5,215,Hibernating
17848,80,51,872,2,3,3,233,At Risk
17849,217,26,586,1,2,3,123,Hibernating
17850,371,297,5267,1,5,5,155,Can't Loose
17852,10,24,100,5,2,1,521,Potential Loyalists
17854,184,15,303,1,2,2,122,Hibernating
17855,371,17,205,1,2,1,121,Hibernating
17856,0,15,1413,5,2,4,524,Potential Loyalists
17857,3,54,26866,5,3,5,535,Potential Loyalists
17858,4,197,5032,5,5,5,555,Champions
17859,303,23,131,1,2,1,121,Hibernating
17860,367,52,199,1,3,1,131,At Risk
17861,2,219,1989,5,5,4,554,Champions
17862,322,11,327,1,1,2,112,Hibernating
17863,58,148,3106,3,5,5,355,Loyal Customers
17864,11,90,513,5,4,3,543,Champions
17865,29,370,10382,4,5,5,455,Loyal Customers
17866,141,9,326,2,1,2,212,Hibernating
17867,29,68,1125,4,4,4,444,Loyal Customers
17869,106,40,404,2,3,2,232,At Risk
17870,1,270,1729,5,5,4,554,Champions
17871,203,10,150,1,1,1,111,Hibernating
17873,79,43,1827,2,3,4,234,At Risk
17874,184,46,662,1,3,3,133,At Risk
17877,169,12,231,2,1,1,211,Hibernating
17878,42,26,366,3,2,2,322,About to Sleep
17879,172,6,176,2,1,1,211,Hibernating
17880,363,26,446,1,2,2,122,Hibernating
17881,303,8,128,1,1,1,111,Hibernating
17883,2,142,586,5,5,3,553,Champions
17884,2,113,641,5,4,3,543,Champions
17885,11,53,132,5,3,1,531,Potential Loyalists
17886,30,102,816,4,4,3,443,Loyal Customers
17887,128,10,105,2,1,1,211,Hibernating
17888,20,65,685,4,4,3,443,Loyal Customers
17889,211,20,191,1,2,1,121,Hibernating
17890,321,91,542,1,4,3,143,At Risk
17891,161,34,199,2,3,1,231,At Risk
17892,55,28,226,3,2,1,321,About to Sleep
17893,224,15,102,1,2,1,121,Hibernating
17894,70,192,1002,3,5,4,354,Loyal Customers
17895,43,15,91,3,2,1,321,About to Sleep
17896,22,2,255,4,1,2,412,Promising
17897,171,108,485,2,4,3,243,At Risk
17898,84,28,139,2,2,1,221,Hibernating
17899,158,31,136,2,3,1,231,At Risk
17900,189,6,111,1,1,1,111,Hibernating
17901,28,19,98,4,2,1,421,Potential Loyalists
17904,20,34,159,4,3,1,431,Potential Loyalists
17905,70,33,778,3,3,3,333,Need Attention
17906,246,12,64,1,1,1,111,Hibernating
17908,372,54,200,1,3,1,131,At Risk
17911,8,39,352,5,3,2,532,Potential Loyalists
17912,309,37,287,1,3,2,132,At Risk
17913,57,58,372,3,4,2,342,Loyal Customers
17914,2,75,296,5,4,2,542,Champions
17917,44,92,282,3,4,2,342,Loyal Customers
17919,87,23,1296,2,2,4,224,Hibernating
17920,3,665,3742,5,5,5,555,Champions
17921,63,142,742,3,5,3,353,Loyal Customers
17923,281,1,207,1,1,1,111,Hibernating
17924,10,31,2950,5,3,5,535,Potential Loyalists
17925,371,1,244,1,1,2,112,Hibernating
17926,132,21,386,2,2,2,222,Hibernating
17928,44,23,201,3,2,1,321,About to Sleep
17929,10,5,842,5,1,3,513,New Customers
17930,34,39,1726,3,3,4,334,Need Attention
17931,133,65,368,2,4,2,242,At Risk
17932,28,90,1287,4,4,4,444,Loyal Customers
17934,50,21,693,3,2,3,323,About to Sleep
17935,137,29,132,2,2,1,221,Hibernating
17936,4,72,340,5,4,2,542,Champions
17937,7,43,4291,5,3,5,535,Potential Loyalists
17939,158,12,91,2,1,1,211,Hibernating
17940,48,18,4016,3,2,5,325,About to Sleep
17941,129,2,304,2,1,2,212,Hibernating
17942,6,2,76,5,1,1,511,New Customers
17946,232,20,139,1,2,1,121,Hibernating
17947,36,9,175,3,1,1,311,About to Sleep
17948,146,1,358,2,1,2,212,Hibernating
17949,0,70,58492,5,4,5,545,Champions
17950,71,71,448,2,4,2,242,At Risk
17951,38,20,998,3,2,4,324,About to Sleep
17954,4,477,2062,5,5,5,555,Champions
17955,197,19,549,1,2,3,123,Hibernating
17956,248,1,12,1,1,1,111,Hibernating
17957,65,31,96,3,3,1,331,Need Attention
17958,115,7,507,2,1,3,213,Hibernating
17960,170,26,61,2,2,1,221,Hibernating
17961,20,249,1152,4,5,4,454,Loyal Customers
17962,141,34,83,2,3,1,231,At Risk
17964,30,98,412,4,4,2,442,Loyal Customers
17965,36,325,2425,3,5,5,355,Loyal Customers
17966,36,68,1078,3,4,4,344,Loyal Customers
17967,370,42,91,1,3,1,131,At Risk
17968,372,81,218,1,4,1,141,At Risk
